0
648
865
761
797
377
363
916
632
404
251
621
738
743
676
343
43
342
911
849
361
788
984
261
443
245
764
27
823
731
809
417
598
401
938
431
253
20
913
190
66
587
658
240
38
133
549
742
651
860
6
726
464
753
265
993
963
876
332
176
112
494
210
548
330
249
925
862
736
828
715
558
716
301
111
388
900
795
517
356
817
163
777
547
560
903
90
894
309
311
435
936
645
603
491
62
242
340
355
524
325
270
912
68
239
585
570
508
53
836
663
740
686
748
74
323
406
522
206
588
415
346
32
586
487
256
500
220
695
934
225
532
998
227
989
882
280
502
255
165
129
596
511
775
529
563
138
534
319
244
519
96
814
930
616
981
638
35
72
969
198
150
977
915
305
186
144
57
692
333
953
640
339
44
26
445
987
158
799
92
180
702
864
85
725
893
459
258
107
357
61
433
462
961
525
679
488
873
21
694
9
298
626
696
887
685
1
787
986
768
64
65
901
595
669
501
15
654
533
880
321
439
167
288
888
776
505
152
204
527
22
515
290
976
209
762
607
109
569
480
412
591
990
827
779
184
734
416
193
892
235
785
151
751
943
183
310
952
536
237
278
402
168
136
689
504
968
710
50
405
115
360
617
801
294
188
798
917
425
484
749
636
605
804
783
637
574
733
378
369
475
819
937
812
387
822
921
910
493
708
664
205
106
565
185
732
997
71
367
413
920
365
611
465
523
287
933
881
229
929
322
262
134
856
334
644
77
904
315
971
682
172
972
354
49
840
341
113
51
510
593
403
67
572
495
837
907
690
23
486
552
128
906
157
154
506
223
609
125
744
139
811
222
318
760
442
10
992
939
582
944
461
568
381
19
612
132
719
79
908
540
539
36
389
792
181
224
466
448
162
482
800
483
374
236
781
615
7
424
843
657
376
652
991
931
706
123
228
285
347
683
344
542
260
274
723
437
296
737
583
793
393
649
675
12
528
248
661
786
324
246
84
328
807
286
284
594
614
496
478
590
250
619
509
105
353
70
713
698
447
562
173
633
55
436
446
985
796
970
271
769
86
118
46
688
950
268
978
283
922
918
273
63
784
838
897
741
597
641
601
174
75
579
348
247
758
592
326
414
806
336
535
89
426
541
327
331
399
471
932
131
701
276
625
826
477
211
808
980
117
54
896
59
73
302
395
78
13
773
956
213
802
634
620
580
279
135
700
919
40
855
747
226
813
195
24
589
349
577
520
703
550
721
844
691
518
39
221
2
940
964
878
407
170
656
215
454
30
973
739
905
975
410
4
571
578
655
470
581
37
451
114
219
350
927
724
879
98
521
299
983
498
161
259
101
243
778
177
712
383
727
385
178
380
100
127
671
97
899
80
554
872
453
946
297
234
121
895
627
962
153
94
192
954
923
889
169
877
207
460
456
179
789
839
909
472
345
757
821
858
230
543
370
266
263
559
816
187
771
91
947
430
834
120
427
824
194
76
530
959
951
861
392
507
366
531
767
680
875
31
379
218
8
241
720
146
687
490
364
729
420
83
561
867
705
208
643
479
780
143
238
11
368
666
329
362
512
995
272
949
469
613
677
584
960
267
555
573
189
670
359
291
29
988
678
660
159
386
358
965
110
34
653
396
277
191
398
474
217
576
397
848
400
999
537
148
88
672
902
292
871
155
869
338
681
545
201
599
667
704
232
122
352
257
631
996
874
635
782
231
564
746
717
41
149
124
994
770
126
81
281
452
16
468
885
303
130
830
492
449
604
600
140
608
650
707
886
199
409
659
735
866
722
699
147
756
803
320
557
375
300
714
335
457
935
759
538
693
463
264
429
957
982
697
45
662
317
58
282
846
766
254
745
18
967
835
467
441
514
440
709
438
674
623
575
423
450
295
432
711
958
33
854
852
544
791
394
794
382
69
926
56
175
313
203
82
829
668
182
842
863
164
847
166
499
551
602
772
891
337
108
212
647
351
52
47
160
137
673
421
566
5
306
774
884
730
750
642
99
384
14
684
419
810
141
269
418
476
979
171
718
924
275
390
868
966
833
104
805
845
832
665
503
48
763
42
25
974
102
610
859
455
815
941
391
942
853
116
373
818
316
216
630
628
851
553
28
489
914
556
17
371
119
314
790
196
434
372
618
870
754
103
955
3
411
289
497
145
629
526
408
546
87
142
513
308
728
820
60
883
646
93
898
516
948
473
857
444
200
312
214
765
928
639
624
850
945
233
890
831
752
606
304
841
252
293
481
458
622
202
428
567
307
422
825
485
197
95
156
755
0
